VesselAISKey,AISTrajectPositionTimeStamp,AISTrajectPositionLongitude,AISTrajectPositionLatitude,AISTrajectPositionNorthing,AISTrajectPositionEasting,AISTrajectPositionCourseOverGround,AISTrajectPositionSpeedOverGround
287095,2018-04-04 02:56:56.510,4.38744163513184,51.6464653015137,5722629.80080862,595994.966112177,209.6,7.3
287095,2018-04-04 02:57:05.887,4.59392976760864,51.688419342041,5727586.90418413,610178.935508265,357.2,0.2
287095,2018-04-04 02:57:15.777,4.38742351531982,51.6464653015137,5722629.77699818,595993.712486224,347.2,10.6
287095,2018-04-04 02:57:24.683,4.59391021728516,51.6884651184082,5727591.96533191,610177.47304191,33.2,0
287095,2018-04-04 02:57:45.747,4.38742685317993,51.6464805603027,5722631.47829365,595993.911187607,191,0
287095,2018-04-04 02:57:55.323,4.59403848648071,51.6885681152344,5727603.6128856,610186.088891505,236.1,9.9
287095,2018-04-04 02:57:55.480,4.38742828369141,51.6464881896973,5722632.3286281,595993.994043167,326.5,7.6
287095,2018-04-04 02:58:15.527,4.5940318107605,51.6885414123535,5727600.63326287,610185.69230913,15.3,6.3
287095,2018-04-04 02:58:15.777,4.38740491867065,51.6464614868164,5722629.32833412,595992.433927411,NULL,0
287095,2018-04-04 02:58:55.307,4.59393835067749,51.6884384155273,5727589.03824267,610179.482457041,69.1,10.6
287095,2018-04-04 02:59:15.777,4.38741493225098,51.6464347839355,5722626.37190093,595993.183122256,223.9,17.6
287095,2018-04-04 02:59:35.230,4.59380483627319,51.6885604858398,5727602.41182711,610169.957572235,246.4,7.6
287095,2018-04-04 02:59:45.747,4.3873815536499,51.6464385986328,5722626.75226799,595990.865752569,265.3,8.1
287095,2018-04-04 02:59:55.307,4.59380006790161,51.6885719299316,5727603.67729454,610169.600198283,278.9,16.1
287095,2018-04-04 03:00:05.043,4.38740158081055,51.6464653015137,5722629.74817542,595992.194939014,67.4,4.6
287095,2018-04-04 03:00:45.683,4.59391832351685,51.6884841918945,5727594.09867068,610177.987031704,171.4,9.4
287095,2018-04-04 03:00:55.467,4.38739347457886,51.6464653015137,5722629.73752365,595991.634106349,337.3,0
287095,2018-04-04 03:01:55.327,4.59392023086548,51.6884994506836,5727595.79843333,610178.081817627,337.5,11.9
287095,2018-04-04 03:02:05.043,4.38740491867065,51.6464729309082,5722630.60101615,595992.40975551,329.6,10.3
287095,2018-04-04 03:02:34.857,4.59387826919556,51.6885185241699,5727597.85621236,610175.135122284,80,10.5
287095,2018-04-04 03:02:54.060,4.3874135017395,51.6464881896973,5722632.30920396,595992.971348825,162.6,0
287095,2018-04-04 03:03:14.043,4.59389495849609,51.6885185241699,5727597.88139871,610176.288683752,344,0
287095,2018-04-04 03:03:16.793,4.38743829727173,51.6464881896973,5722632.34178651,595994.686836108,289.5,5.8
287095,2018-04-04 03:04:14.043,4.59390830993652,51.6885185241699,5727597.90154797,610177.211532925,286.6,4.7
287095,2018-04-04 03:04:45.077,4.38743019104004,51.6464920043945,5722632.7553618,595994.117946278,134.4,0
287095,2018-04-04 03:05:14.030,4.59391164779663,51.6885070800781,5727596.63392219,610177.470032406,307.3,11.7
287095,2018-04-04 03:05:16.780,4.38741016387939,51.6464729309082,5722630.60790852,595992.772647173,217.6,11.8
287095,2018-04-04 03:05:55.560,4.59395980834961,51.688533782959,5727599.67615229,610180.734043297,231,0.1
287095,2018-04-04 03:06:04.327,4.3874249458313,51.6464653015137,5722629.77887794,595993.811456694,293.9,8.3
287095,2018-04-04 03:06:14.577,4.59393501281738,51.6885795593262,5727604.72938366,610178.909030683,284.5,7.6
287095,2018-04-04 03:06:16.780,4.38743162155151,51.6464614868164,5722629.36342284,595994.281376342,51.8,8.2
287095,2018-04-04 03:08:34.843,4.59399175643921,51.6885757446289,5727604.39080026,610182.840397234,0,0
287095,2018-04-04 03:08:36.813,4.38742160797119,51.6464614868164,5722629.35026449,595993.588582994,325.4,7.8
287095,2018-04-04 03:09:14.577,4.59402847290039,51.6884460449219,5727590.02269932,610185.693173772,22.2,10.2
287095,2018-04-04 03:09:36.827,4.38738679885864,51.6464614868164,5722629.3045243,595991.180301348,263.6,0
287095,2018-04-04 03:10:14.577,4.59402179718018,51.6885604858398,5727602.73925492,610184.953857403,219,5.1
287095,2018-04-04 03:10:25.423,4.38744354248047,51.6464500427246,5722628.10640564,595995.130302898,0.1,9.5
287095,2018-04-04 03:10:44.627,4.5939564704895,51.6885528564453,5727601.79222,610180.457017781,17,13.6
287095,2018-04-04 03:10:55.453,4.38741016387939,51.6464309692383,5722625.94140777,595992.861277794,0,0
287095,2018-04-04 03:11:54.437,4.59392166137695,51.6885566711426,5727602.16390781,610178.041757523,NULL,0
287095,2018-04-04 03:11:55.453,4.38740491867065,51.6464500427246,5722628.0556521,595992.458099309,299.4,0
287095,2018-04-04 03:12:05.063,4.59396839141846,51.6885681152344,5727603.50709525,610181.243938699,339.6,4.6
287095,2018-04-04 03:12:14.140,4.38741159439087,51.6464614868164,5722629.33710624,595992.895789644,89.3,6.3
287095,2018-04-04 03:12:54.437,4.59390020370483,51.6884727478027,5727592.798662,610176.762379568,207.4,5.1
287095,2018-04-04 03:13:14.127,4.38740491867065,51.6464653015137,5722629.75256146,595992.425870111,344.6,0
287095,2018-04-04 03:14:05.063,4.59401321411133,51.6886672973633,5727614.60449006,610184.101233792,70.5,0.1
287095,2018-04-04 03:14:05.487,4.38738012313843,51.6464614868164,5722629.29575234,595990.718439114,295.7,6
287095,2018-04-04 03:14:24.360,4.5939564704895,51.6886329650879,5727610.7008619,610180.262501776,30.6,10.3
287095,2018-04-04 03:14:25.393,4.38740825653076,51.6464729309082,5722630.6054022,595992.640686569,89.9,0
287095,2018-04-04 03:14:35.330,4.59397840499878,51.6885871887207,5727605.64331308,610181.889760855,121,4.7
287095,2018-04-04 03:14:36.813,4.38739156723022,51.6464729309082,5722630.58347204,595991.486031275,76.4,0.1
287095,2018-04-04 03:14:53.393,4.59398508071899,51.6885795593262,5727604.80494613,610182.369710403,336.6,4.5
287095,2018-04-04 03:14:54.220,4.38737344741821,51.6464614868164,5722629.28698043,595990.256576879,73.5,8.9
287095,2018-04-04 03:15:14.907,4.59392356872559,51.6885261535645,5727598.77301798,610178.24769276,167.5,1
287095,2018-04-04 03:15:25.393,4.38740348815918,51.6464538574219,5722628.4779997,595992.351071515,0,0
287095,2018-04-04 03:15:35.330,4.59387493133545,51.6884880065918,5727594.4574068,610174.978507441,110.4,7.7
287095,2018-04-04 03:15:36.800,4.38742017745972,51.6464614868164,5722629.34838473,595993.489612515,0.1,0
287095,2018-04-04 03:15:53.393,4.59381151199341,51.6885681152344,5727603.27034324,610170.400472758,NULL,0.7
287095,2018-04-04 03:15:54.220,4.38742828369141,51.6464805603027,5722631.48017342,595994.010158043,229,3.7
287095,2018-04-04 03:16:24.363,4.59388017654419,51.6885604858398,5727602.52552226,610175.165073499,317.1,18.5
287095,2018-04-04 03:16:36.783,4.38742828369141,51.6464805603027,5722631.48017342,595994.010158043,275.9,7.7
287095,2018-04-04 03:16:53.393,4.59392833709717,51.6885528564453,5727601.74976155,610178.512444219,172.4,6.8
287095,2018-04-04 03:17:06.503,4.38743829727173,51.6464347839355,5722626.40260374,595994.799641019,36.8,0
287095,2018-04-04 03:17:53.393,4.59386014938354,51.6884651184082,5727591.88977292,610174.012353431,61.2,5.6
287095,2018-04-04 03:17:54.223,4.38744354248047,51.6464538574219,5722628.53063298,595995.122245375,278.5,0.5
287095,2018-04-04 03:19:25.223,4.59394645690918,51.6885108947754,5727597.11067615,610179.866770037,21,13.9
287095,2018-04-04 03:19:36.787,4.38740682601929,51.6464729309082,5722630.60352246,595992.541716115,297,11.6
287095,2018-04-04 03:19:45.690,4.59380483627319,51.6884536743164,5727590.53363786,610170.216901916,181,0
287095,2018-04-04 03:19:55.583,4.3874135017395,51.6464653015137,5722629.76383991,595993.019692933,17.3,11.5
287095,2018-04-04 03:21:34.380,4.59387016296387,51.6884689331055,5727592.32910557,610174.695228979,45.2,0
287095,2018-04-04 03:22:05.677,4.38742351531982,51.6464729309082,5722630.62545286,595993.696371406,333,0
287095,2018-04-04 03:23:05.567,4.5938868522644,51.6884307861328,5727588.11208142,610175.941414147,112,8
287095,2018-04-04 03:23:05.660,4.38741683959961,51.6464691162109,5722630.19245333,595993.24256666,122.9,17.8
287095,2018-04-04 03:23:34.380,4.59397840499878,51.6884880065918,5727594.61356608,610182.130593323,296.2,7.2
287095,2018-04-04 03:24:16.817,4.38742685317993,51.6464729309082,5722630.62983897,595993.927302464,293.6,6.9
287095,2018-04-04 03:24:24.427,4.59396505355835,51.6885375976563,5727600.10828941,610181.087328353,210.2,8.9
287095,2018-04-04 03:24:35.880,4.3874135017395,51.6464653015137,5722629.76383991,595993.019692933,92.3,11.4
287095,2018-04-04 03:24:43.397,4.59395837783813,51.6885414123535,5727600.52243544,610180.616641292,132.8,0
287095,2018-04-04 03:25:35.880,4.3874135017395,51.6464729309082,5722630.61229459,595993.003578232,288,10.7
287095,2018-04-04 03:26:05.553,4.59394502639771,51.6884918212891,5727594.98741205,610179.814206267,NULL,0
287095,2018-04-04 03:26:05.663,4.3874135017395,51.6464881896973,5722632.30920396,595992.971348825,182,8.9
287095,2018-04-04 03:26:43.380,4.59386348724365,51.6884880065918,5727594.44013635,610174.187493329,70.8,6.7
287095,2018-04-04 03:27:04.240,4.38739156723022,51.6464729309082,5722630.58347204,595991.486031275,162,0.3
287095,2018-04-04 03:27:44.320,4.59395503997803,51.6885452270508,5727600.94161899,610180.376666465,301.8,12.6
287095,2018-04-04 03:27:44.977,4.38739013671875,51.6464805603027,5722631.43004702,595991.37094639,148.3,11.3
287095,2018-04-04 03:27:54.287,4.59395503997803,51.6885452270508,5727600.94161899,610180.376666465,5.8,0
287095,2018-04-04 03:28:04.227,4.38740348815918,51.6464729309082,5722630.59913641,595992.310785056,202.9,8.3
287095,2018-04-04 03:28:15.100,4.59396982192993,51.6884841918945,5727594.17639136,610181.546595477,355.2,10.1
287095,2018-04-04 03:28:15.647,4.38740491867065,51.6464653015137,5722629.75256146,595992.425870111,186.7,0
287095,2018-04-04 03:28:54.287,4.59387683868408,51.6884803771973,5727593.61184314,610175.128867506,217.2,8.7
287095,2018-04-04 03:29:04.240,4.38738679885864,51.6464653015137,5722629.72875165,595991.172244153,250.4,6.9
287095,2018-04-04 03:29:54.290,4.59395170211792,51.6884956359863,5727595.42170802,610180.266368496,14.4,25.2
287095,2018-04-04 03:30:04.227,4.38739347457886,51.6464614868164,5722629.31329631,595991.642163582,259.2,9.4
287095,2018-04-04 03:31:34.007,4.59390497207642,51.6884956359863,5727595.3511844,610177.036394771,0,0
287095,2018-04-04 03:31:45.993,4.38740491867065,51.6464424133301,5722627.20719741,595992.474213905,333.2,12.2
287095,2018-04-04 03:33:14.603,4.59396839141846,51.6885604858398,5727602.65865317,610181.262464164,252,12.5
287095,2018-04-04 03:33:15.773,4.38739156723022,51.6464424133301,5722627.18965331,595991.550489049,322.7,7.7
287095,2018-04-04 03:34:34.167,4.59393501281738,51.6885871887207,5727605.57782575,610178.890505601,237.5,4.5
287095,2018-04-04 03:34:35.150,4.3874249458313,51.6464614868164,5722629.35465059,595993.81951411,1.6,22.8
287095,2018-04-04 03:35:25.290,4.59387350082397,51.688533782959,5727599.54590048,610174.768484589,8.7,7.1
287095,2018-04-04 03:35:55.417,4.38741493225098,51.6464500427246,5722628.06881029,595993.150892833,266,4.7
287095,2018-04-04 03:36:34.167,4.59393835067749,51.6884918212891,5727594.97733716,610179.352781411,164.8,7.7
287095,2018-04-04 03:36:55.760,4.38741683959961,51.6464614868164,5722629.34399864,595993.258681399,66.8,9.8
287095,2018-04-04 03:37:55.010,4.59393644332886,51.6884727478027,5727592.85335345,610179.267258418,172.7,8.7
287095,2018-04-04 03:38:04.277,4.38738346099854,51.6464996337891,5722633.54241176,595990.868798459,307,12.3
287095,2018-04-04 03:38:05.713,4.5938982963562,51.6884727478027,5727592.79578353,610176.630543839,75.4,0
287095,2018-04-04 03:38:14.010,4.38737678527832,51.6464920043945,5722632.68518514,595990.423050892,284.4,6
287095,2018-04-04 03:38:15.980,4.59393835067749,51.6884994506836,5727595.82577924,610179.334256313,358.1,7.9
287095,2018-04-04 03:38:25.090,4.38738346099854,51.6464881896973,5722632.26972972,595990.892969995,290.8,8.7
287095,2018-04-04 03:38:34.167,4.59387350082397,51.6885070800781,5727596.57635319,610174.833319815,16.4,3.6
287095,2018-04-04 03:38:55.777,4.38739490509033,51.6464729309082,5722630.58785805,595991.716962334,151.2,9.1
287095,2018-04-04 03:39:53.417,4.59393978118896,51.6885108947754,5727597.10060125,610179.405345376,112,0
287095,2018-04-04 03:39:55.777,4.38740015029907,51.6464653015137,5722629.74629569,595992.095968544,NULL,0
287095,2018-04-04 03:40:35.043,4.59396505355835,51.688533782959,5727599.68406837,610181.096591062,125,4.9
287095,2018-04-04 03:40:35.653,4.38740491867065,51.6464385986328,5722626.78297007,595992.482271202,50.4,6.7
287095,2018-04-04 03:40:53.403,4.59389686584473,51.6885261535645,5727598.73271924,610176.401994726,49.4,1.1
287095,2018-04-04 03:40:54.043,4.38741159439087,51.6464347839355,5722626.36751485,595992.952191004,0,0
287095,2018-04-04 03:41:14.153,4.59394645690918,51.6885719299316,5727603.89821279,610179.718568405,162.7,5.7
287095,2018-04-04 03:41:45.513,4.38739681243896,51.6464538574219,5722628.46922764,595991.889209204,140.1,9.4
287095,2018-04-04 03:42:24.497,4.59386682510376,51.6885185241699,5727597.83894188,610174.344108704,27.9,10.1
287095,2018-04-04 03:42:35.637,4.38737487792969,51.6464385986328,5722626.74349607,595990.403890102,0,0
287095,2018-04-04 03:42:53.420,4.59387159347534,51.6884727478027,5727592.75548541,610174.784843627,81.9,6
287095,2018-04-04 03:43:15.403,4.38738822937012,51.6464233398438,5722625.0641306,595991.359843833,251.7,13.1
287095,2018-04-04 03:43:53.420,4.59395837783813,51.688606262207,5727607.73419315,610180.459175809,68.5,6.3
287095,2018-04-04 03:43:54.043,4.38738489151001,51.6464462280273,5722627.60510866,595991.08056944,312.8,12.3
287095,2018-04-04 03:44:14.170,4.59396505355835,51.6885986328125,5727606.89582607,610180.939124936,81.5,0
287095,2018-04-04 03:44:36.530,4.38738012313843,51.6464653015137,5722629.71997969,595990.710381958,265.7,0
287095,2018-04-04 03:44:53.420,4.59386157989502,51.6885681152344,5727603.34589986,610173.861153398,105.1,5.6
287095,2018-04-04 03:44:54.373,4.38740682601929,51.6464729309082,5722630.60352246,595992.541716115,269.5,15.8
287095,2018-04-04 03:45:14.170,4.59394311904907,51.6885681152344,5727603.4689543,610179.497118971,241.2,0
287095,2018-04-04 03:45:24.153,4.38740348815918,51.6464538574219,5722628.4779997,595992.351071515,103.7,13.6
287095,2018-04-04 03:45:53.420,4.59384155273438,51.6885070800781,5727596.52814021,610172.625073012,71.6,10.7
287095,2018-04-04 03:45:54.373,4.38740158081055,51.6464538574219,5722628.4754934,595992.219110854,189.4,9.2
287095,2018-04-04 03:46:05.670,4.59388017654419,51.688549041748,5727601.25285913,610175.192860155,46,18.5
287095,2018-04-04 03:46:36.530,4.38740015029907,51.6464538574219,5722628.47361367,595992.120140359,222,12.9
287095,2018-04-04 03:46:55.217,4.59387826919556,51.6884613037109,5727591.49289677,610175.274055269,56,11.5
287095,2018-04-04 03:47:14.357,4.38739490509033,51.6464691162109,5722630.16363071,595991.725019577,0,0
287095,2018-04-04 03:47:35.967,4.59392833709717,51.6884498596191,5727590.29579351,610178.762531489,49.6,21.6
287095,2018-04-04 03:47:36.513,4.38740491867065,51.6464805603027,5722631.44947083,595992.393640907,320.2,8.7
287095,2018-04-04 03:48:24.500,4.59386825561523,51.6884536743164,5727590.629343,610174.600441787,293.1,0
287095,2018-04-04 03:48:45.750,4.3874249458313,51.6464805603027,5722631.4757873,595993.779227024,289.9,4.3
287095,2018-04-04 03:48:55.217,4.59400177001953,51.6885948181152,5727606.52701831,610183.486218587,305.6,8.6
287095,2018-04-04 03:49:05.187,4.38742017745972,51.6464805603027,5722631.46952144,595993.449325568,166.9,10
287095,2018-04-04 03:49:05.670,4.59393167495728,51.6885604858398,5727602.60324103,610178.7246313,0,0
287095,2018-04-04 03:49:54.063,4.38739824295044,51.6464653015137,5722629.74378939,595991.964007917,16.4,7.1
287095,2018-04-04 03:49:55.217,4.59393167495728,51.6885719299316,5727603.87590416,610178.696843742,335.3,9.6
287095,2018-04-04 03:50:05.170,4.38739490509033,51.6464385986328,5722626.76981198,595991.789477503,29.6,19.3
287095,2018-04-04 03:50:35.953,4.59393167495728,51.6884727478027,5727592.84615713,610178.937669097,0,0
287095,2018-04-04 03:51:05.593,4.38740682601929,51.6464462280273,5722627.63393107,595992.598117289,0,0
287095,2018-04-04 03:51:05.720,4.59399318695068,51.6885261535645,5727598.87808574,610183.059691179,141.9,0.1
287095,2018-04-04 03:51:24.500,4.38739013671875,51.6464347839355,5722626.33931891,595991.467632952,61,0.1
287095,2018-04-04 03:51:55.237,4.59396839141846,51.6884689331055,5727592.47734828,610181.48476959,241.8,15.1
287095,2018-04-04 03:52:05.610,4.38739156723022,51.6464576721191,5722628.88656267,595991.518260166,222,16.6
287095,2018-04-04 03:52:55.220,4.59402990341187,51.6884078979492,5727585.78264806,610185.884681348,263.9,12.5
287095,2018-04-04 03:53:25.500,4.38739824295044,51.6464347839355,5722626.34997066,595992.028465994,80,0
287095,2018-04-04 03:53:55.220,4.59398317337036,51.6885452270508,5727600.98407816,610182.321240349,356.1,12.9
287095,2018-04-04 03:54:05.597,4.38739490509033,51.6464385986328,5722626.76981198,595991.789477503,159.6,7
287095,2018-04-04 03:56:05.720,4.59390020370483,51.6884651184082,5727591.95021992,610176.780904216,84.1,6.8
287095,2018-04-04 03:56:14.300,4.38744020462036,51.6463890075684,5722621.31438207,595995.028291724,336.7,0
287095,2018-04-04 03:57:05.720,4.59395837783813,51.6884803771973,5727593.73489884,610180.76484397,339,4.8
287095,2018-04-04 03:57:35.220,4.38743829727173,51.6464004516602,5722622.58455771,595994.872158417,3.5,8.1
287095,2018-04-04 03:57:55.643,4.59401178359985,51.6885185241699,5727598.05771048,610184.363613969,270.1,9.9
287095,2018-04-04 03:58:05.643,4.3874135017395,51.6464004516602,5722622.55197513,595993.156667821,132.3,9.9
287095,2018-04-04 03:58:05.720,4.59403324127197,51.6885452270508,5727601.05964293,610185.781922669,193.5,5.3
287095,2018-04-05 01:39:34.267,4.5938549041748,51.6885528564453,5727601.63894133,610173.436777603,52.5,6.4
287095,2018-04-05 01:39:37.953,4.38744688034058,51.6464424133301,5722627.26233714,595995.377349156,38.7,14.3
287095,2018-04-04 03:58:55.457,4.38739347457886,51.646411895752,5722623.79834087,595991.746907578,111.1,8.4
287095,2018-04-04 03:59:05.223,4.59393835067749,51.6885147094727,5727597.52266339,610179.297206111,293.2,7.6
287095,2018-04-04 03:59:05.613,4.38738489151001,51.6464157104492,5722624.21128993,595991.14502688,58,8.1
287095,2018-04-04 04:00:15.223,4.59393167495728,51.6884269714355,5727587.75550472,610179.048819148,223,17.9
287095,2018-04-04 04:00:26.630,4.38741016387939,51.646427154541,5722625.51718043,595992.86933512,166.2,7.5
287095,2018-04-04 04:01:25.690,4.59380149841309,51.6884536743164,5727590.52860085,610169.98618929,166,0
287095,2018-04-04 04:01:26.613,4.38743495941162,51.6464385986328,5722626.82244494,595994.560652296,63.2,4.8
287095,2018-04-04 04:01:45.287,4.59393167495728,51.6885147094727,5727597.51258855,610178.835781487,46.3,0.1
287095,2018-04-04 04:01:55.457,4.38738489151001,51.6464347839355,5722626.33242663,595991.104740983,132.3,8.6
287095,2018-04-04 04:02:54.113,4.59393501281738,51.6884994506836,5727595.82074181,610179.103543923,74.2,6.6
287095,2018-04-04 04:02:55.457,4.38740825653076,51.646411895752,5722623.81776475,595992.76960364,150.5,7.5
287095,2018-04-04 04:03:04.677,4.59393644332886,51.6884994506836,5727595.82290071,610179.202420662,320.3,6.6
287095,2018-04-04 04:03:06.787,4.38740348815918,51.6464195251465,5722624.65995364,595992.423587112,15.7,9
287095,2018-04-04 04:03:25.693,4.59396648406982,51.6884994506836,5727595.86823797,610181.278832163,202,10.2
287095,2018-04-04 04:03:26.630,4.38739347457886,51.6464347839355,5722626.34370491,595991.698564204,86.9,8
287095,2018-04-04 04:03:54.113,4.59392976760864,51.6884613037109,5727591.57061551,610178.833620854,23.2,7.6
287095,2018-04-04 04:04:06.803,4.38740348815918,51.6464233398438,5722625.08418098,595992.415529825,21.9,8
287095,2018-04-04 04:04:54.117,4.59385824203491,51.6885070800781,5727596.55332597,610173.778634776,60.5,0.1
287095,2018-04-04 04:05:06.770,4.38743352890015,51.6464462280273,5722627.66901984,595994.44556684,222.2,9.9
287095,2018-04-04 04:05:45.270,4.5938835144043,51.6885185241699,5727597.86412804,610175.497670174,10.7,0
287095,2018-04-04 04:05:55.897,4.38739681243896,51.6464462280273,5722627.62077296,595991.905323706,66.5,9.2
287095,2018-04-04 04:06:04.693,4.59393310546875,51.6885070800781,5727596.66630536,610178.953183233,175.2,6.2
287095,2018-04-04 04:06:06.787,4.3874135017395,51.6464462280273,5722627.6427032,595993.059979677,105.2,9.4
287095,2018-04-04 04:06:45.943,4.59395980834961,51.6884346008301,5727588.64640536,610180.974872775,287.5,4.2
287095,2018-04-04 04:07:25.413,4.38741827011108,51.6464385986328,5722626.80051435,595993.405996133,260.3,7
287095,2018-04-04 04:09:05.290,4.5938401222229,51.6884613037109,5727591.43532895,610172.637340007,333.3,0.1
287095,2018-04-04 04:09:16.680,4.3873815536499,51.6464462280273,5722627.60072268,595990.849638245,134,11.9
287095,2018-04-04 04:09:24.103,4.59391689300537,51.6885986328125,5727606.82314305,610177.610282027,187,0
287095,2018-04-04 04:09:25.413,4.38738822937012,51.6464347839355,5722626.33681262,595991.335672236,43.2,0
287095,2018-04-04 04:09:54.667,4.59387493133545,51.6885108947754,5727597.00273304,610174.922934356,33.5,2.4
287095,2018-04-04 04:10:04.227,4.38739347457886,51.6464233398438,5722625.0710229,595991.722735893,241.5,8.3
287095,2018-04-04 04:10:24.103,4.59388160705566,51.6884994506836,5727595.74014441,610175.412145682,319,0
